time,gFx,gFy,gFz,TgF
38.866874,-0.1350,-1.4959,0.3732,1.548
38.869284,-0.1222,-1.4353,0.3446,1.481
38.871820,-0.1254,-1.3588,0.3302,1.404
38.874427,-0.1357,-1.3072,0.3174,1.352
38.876938,-0.1574,-1.2383,0.3145,1.287
38.879466,-0.1885,-1.1838,0.2964,1.235
38.881867,-0.2135,-1.1393,0.3031,1.198
38.884411,-0.2577,-1.1000,0.2962,1.168
38.886973,-0.2916,-1.0729,0.2798,1.146
38.889384,-0.3232,-1.0359,0.2735,1.119
38.892048,-0.3740,-1.0112,0.2493,1.107
38.894451,-0.4111,-0.9807,0.2481,1.092
38.897011,-0.4642,-0.9688,0.2178,1.096
38.899557,-0.5226,-0.9406,0.2109,1.096
38.901958,-0.5663,-0.9257,0.1764,1.099
38.904503,-0.5499,-0.8905,0.2041,1.066
38.906949,-0.5632,-0.8458,0.2170,1.039
38.909453,-0.5609,-0.8071,0.1920,1.001
38.912001,-0.5287,-0.7488,0.1845,0.935
38.914660,-0.5164,-0.6948,0.1731,0.883
38.916998,-0.4930,-0.6221,0.1366,0.805
38.919421,-0.5223,-0.5726,0.1063,0.782
38.921923,-0.5644,-0.5098,0.0242,0.761
38.924427,-0.6499,-0.4660,-0.0395,0.801
38.927097,-0.7499,-0.4487,-0.1534,0.887
38.929493,-0.8843,-0.4352,-0.2621,1.020
38.932188,-1.0896,-0.4683,-0.3657,1.241
38.934624,-1.2978,-0.5173,-0.5188,1.490
38.937034,-1.5409,-0.5818,-0.6766,1.781
38.939590,-1.7340,-0.6088,-0.6622,1.953
38.942692,-1.8503,-0.6193,-0.5735,2.034
38.944815,-1.9430,-0.5939,-0.4943,2.091
38.947017,-1.9962,-0.5706,-0.4520,2.125
38.950901,-2.0319,-0.5266,-0.3762,2.133
38.952943,-2.0476,-0.4870,-0.3690,2.137
38.954355,-2.0427,-0.4238,-0.3019,2.108
38.956787,-2.0290,-0.3570,-0.2949,2.081
38.959386,-1.9801,-0.2982,-0.2954,2.024
38.961649,-1.9528,-0.2290,-0.3208,1.992
38.964337,-1.8555,-0.1855,-0.3729,1.902
38.966708,-1.8049,-0.1321,-0.4083,1.855
38.969178,-1.7538,-0.0748,-0.4471,1.811
38.971842,-1.6979,-0.0464,-0.4985,1.770
38.974167,-1.6416,-0.0214,-0.5300,1.725
38.976730,-1.5527,-0.0044,-0.5657,1.653
38.979305,-1.4630,0.0002,-0.5818,1.574
38.981751,-1.3638,-0.0016,-0.5974,1.489
38.984375,-1.2799,-0.0053,-0.6227,1.423
38.986768,-1.1834,-0.0256,-0.6290,1.340
38.989351,-1.0784,-0.0377,-0.6276,1.248
38.991825,-0.9940,-0.0574,-0.6143,1.170
38.994208,-0.9134,-0.0792,-0.5899,1.090
38.996849,-0.8391,-0.1036,-0.5831,1.027
38.999239,-0.7564,-0.1190,-0.5833,0.963
39.001733,-0.6900,-0.1381,-0.5654,0.903
39.004430,-0.6152,-0.1573,-0.5617,0.848
39.007210,-0.5431,-0.1794,-0.5596,0.800
39.009468,-0.4747,-0.2067,-0.5414,0.749
39.011857,-0.4295,-0.2295,-0.5290,0.719
39.014238,-0.3794,-0.2578,-0.4931,0.673
39.016869,-0.3449,-0.2695,-0.4552,0.631
39.019270,-0.3139,-0.2866,-0.4305,0.605
39.021734,-0.2797,-0.2996,-0.3902,0.566
39.024637,-0.2477,-0.3267,-0.3585,0.545
39.027140,-0.2235,-0.3243,-0.3423,0.522
39.029575,-0.2009,-0.3329,-0.3245,0.506
39.033554,-0.1711,-0.3536,-0.3112,0.501
39.034782,-0.1538,-0.3761,-0.2991,0.505
39.038450,-0.1420,-0.3805,-0.2932,0.501
39.039666,-0.1222,-0.3824,-0.2873,0.494
39.043672,-0.1052,-0.4071,-0.2917,0.512
39.044916,-0.0966,-0.4184,-0.2924,0.520
39.047364,-0.0790,-0.4291,-0.2842,0.521
39.051074,-0.0592,-0.4489,-0.2878,0.536
39.052319,-0.0514,-0.4788,-0.2951,0.565
39.054778,-0.0429,-0.4863,-0.2709,0.558
39.059081,-0.0409,-0.5137,-0.2737,0.583
39.059953,-0.0353,-0.5552,-0.2807,0.623
39.063646,-0.0480,-0.5804,-0.2527,0.635
39.064911,-0.0448,-0.6132,-0.2434,0.661
39.067394,-0.0499,-0.6630,-0.2187,0.700
39.071199,-0.0511,-0.7094,-0.2079,0.741
39.072146,-0.0572,-0.7581,-0.2250,0.793
39.076088,-0.1093,-0.8446,-0.2599,0.890
39.077222,-0.1872,-0.9607,-0.3147,1.028
39.080934,-0.2428,-1.1156,-0.3541,1.195
39.082234,-0.3139,-1.2843,-0.3531,1.368
39.084895,-0.3779,-1.4441,-0.2986,1.522
39.088626,-0.4537,-1.5450,-0.2052,1.623
39.089913,-0.5028,-1.6413,-0.1573,1.724
39.093652,-0.5702,-1.7212,-0.0612,1.814
39.094753,-0.6177,-1.7764,-0.0244,1.881
39.098689,-0.6546,-1.8493,0.0151,1.962
39.099979,-0.6858,-1.9211,0.0494,2.040
39.103707,-0.7100,-1.9979,0.0672,2.121
39.104965,-0.7110,-2.0781,0.1027,2.199
39.107314,-0.7252,-2.1580,0.1319,2.280
39.111237,-0.7233,-2.2508,0.1535,2.369
39.112498,-0.7308,-2.3498,0.1642,2.466
39.116146,-0.7257,-2.4339,0.1610,2.545
39.117416,-0.7103,-2.5187,0.1481,2.621
39.120950,-0.6765,-2.5968,0.1366,2.687
39.122401,-0.6122,-2.6536,0.0960,2.725
39.124965,-0.5304,-2.6763,0.0589,2.729
39.128753,-0.4334,-2.7044,0.0009,2.739
39.129998,-0.3473,-2.6839,-0.0666,2.707
39.133693,-0.2613,-2.6946,-0.1278,2.710
39.135262,-0.1709,-2.6900,-0.1690,2.701
39.138700,-0.0881,-2.6727,-0.2042,2.682
39.140176,-0.0248,-2.6604,-0.2140,2.669
39.142036,0.0223,-2.6567,-0.1966,2.664
39.144881,0.0668,-2.6516,-0.1624,2.657
39.565381,0.1012,-2.6071,-0.1165,2.612
39.580002,0.1431,-2.5658,-0.0365,2.570
39.590325,0.1526,-2.5106,0.0207,2.515
39.591025,0.1799,-2.4679,0.1158,2.477
39.592123,0.1692,-2.4126,0.1938,2.426
39.592754,0.1298,-2.3612,0.2405,2.377
39.593317,0.1066,-2.2982,0.2370,2.313
39.594038,0.0409,-2.2384,0.2232,2.250
39.594656,-0.0411,-2.1459,0.2434,2.160
39.595305,-0.1271,-2.0416,0.2329,2.059
39.595844,-0.2261,-1.9380,0.2158,1.963
39.596362,-0.3253,-1.8439,0.1794,1.881
39.596878,-0.4109,-1.7488,0.1027,1.799
39.597381,-0.5059,-1.6655,0.0279,1.741
39.597876,-0.6135,-1.5997,-0.0246,1.713
39.598499,-0.6949,-1.5384,-0.0940,1.691
39.599051,-0.7718,-1.4854,-0.1521,1.681
39.599652,-0.7814,-1.4231,-0.1888,1.634
39.600064,-0.8268,-1.3810,-0.2118,1.623
39.600468,-0.8100,-1.3204,-0.2089,1.563
39.600940,-0.7711,-1.2826,-0.2509,1.517
39.601349,-0.7536,-1.2510,-0.2646,1.484
39.602134,-0.7305,-1.2129,-0.2632,1.440
39.602672,-0.2594,-1.2078,-0.0104,1.235
39.603087,-0.2401,-1.1826,-0.0074,1.207
39.603535,-0.1956,-1.1682,0.0014,1.184
39.603939,-0.1721,-1.1440,0.0058,1.157
39.604565,-0.1343,-1.1007,0.0086,1.109
39.605051,-0.1086,-1.0594,0.0017,1.065
39.605462,-0.0851,-1.0191,0.0056,1.023
39.605960,-0.0385,-0.9716,0.0007,0.972
39.606404,-0.0077,-0.9199,-0.0102,0.920
39.606909,0.0236,-0.8730,-0.0214,0.874
39.607330,0.0629,-0.8187,-0.0183,0.821
39.607761,0.0858,-0.7793,-0.0341,0.785
39.608186,0.0971,-0.7402,-0.0281,0.747
39.608657,0.1215,-0.6953,-0.0263,0.706
39.609082,0.1455,-0.6596,-0.0309,0.676
39.609504,0.1594,-0.6290,-0.0361,0.650
39.609926,0.1839,-0.5963,-0.0442,0.626
39.610350,0.1841,-0.5789,-0.0417,0.609
39.610895,0.2042,-0.5452,-0.0349,0.583
39.611325,0.2044,-0.5184,-0.0241,0.558
39.611746,0.2203,-0.4990,-0.0316,0.546
39.612165,0.2256,-0.4904,-0.0178,0.540
39.612610,0.2384,-0.4706,-0.0085,0.528
39.613033,0.2457,-0.4626,-0.0109,0.524
39.613452,0.2408,-0.4511,-0.0074,0.511
39.613872,0.2420,-0.4457,-0.0058,0.507
39.614288,0.2389,-0.4362,-0.0111,0.497
39.614835,0.2276,-0.4382,-0.0090,0.494
39.615255,0.2247,-0.4377,-0.0283,0.493
39.616521,0.2098,-0.4394,-0.0232,0.487
39.619022,0.2046,-0.4217,-0.0386,0.470
39.623012,0.1953,-0.4166,-0.0654,0.465
39.624013,0.1892,-0.4089,-0.0850,0.458
39.626690,0.1727,-0.3961,-0.1050,0.445
39.630480,0.1655,-0.3903,-0.1136,0.439
39.631449,0.1548,-0.3851,-0.1465,0.440
39.635416,0.1362,-0.3749,-0.1683,0.433
39.636656,0.1338,-0.3616,-0.1981,0.433
39.638886,0.1313,-0.3539,-0.2318,0.443
39.642985,0.1238,-0.3467,-0.2746,0.459
39.643910,0.1166,-0.3318,-0.3100,0.469
39.646707,0.1331,-0.3204,-0.3631,0.502
39.649256,0.1222,-0.3120,-0.4170,0.535
39.652333,0.1238,-0.3035,-0.4659,0.570
39.654055,0.1122,-0.3022,-0.4934,0.589
39.656750,0.0905,-0.2973,-0.5070,0.595
39.659214,0.0423,-0.3008,-0.4904,0.577
39.661790,-0.0126,-0.3038,-0.4356,0.531
39.664197,-0.0870,-0.3115,-0.3823,0.501
39.666771,-0.1506,-0.3108,-0.3079,0.463
39.669187,-0.2219,-0.3238,-0.2429,0.462
39.671569,-0.2769,-0.3111,-0.1937,0.459
39.674209,-0.3330,-0.2996,-0.1304,0.467
39.676719,-0.3713,-0.2886,-0.0840,0.478
39.679132,-0.4092,-0.2771,-0.0232,0.495
39.681596,-0.4192,-0.2598,0.0533,0.496
39.684222,-0.4183,-0.2380,0.1007,0.492
39.686697,-0.3813,-0.2250,0.1743,0.476
39.689229,-0.3488,-0.1987,0.2397,0.468
39.691818,-0.2878,-0.1871,0.3043,0.459
39.695478,-0.2259,-0.1720,0.3876,0.480
39.696560,-0.1669,-0.1537,0.4389,0.494
39.699017,-0.1266,-0.1424,0.4991,0.534
39.702945,-0.0959,-0.1422,0.5364,0.563
39.703958,-0.0543,-0.1470,0.5577,0.579
39.707915,-0.0416,-0.1571,0.5762,0.599
39.709076,-0.0413,-0.1628,0.6053,0.628
39.712899,-0.0413,-0.1722,0.6256,0.650
39.714061,-0.0282,-0.1899,0.6102,0.640
39.717928,-0.0338,-0.2064,0.5892,0.625
39.719072,-0.0228,-0.2074,0.5560,0.594
39.722858,-0.0223,-0.2072,0.5059,0.547
39.724142,-0.0013,-0.2146,0.4453,0.494
39.728010,0.0133,-0.2008,0.3756,0.426
39.729081,0.0243,-0.2097,0.3199,0.383
39.732966,0.0320,-0.2074,0.2486,0.325
39.734297,0.0565,-0.1977,0.2057,0.291
39.738117,0.0690,-0.1989,0.1571,0.263
39.739139,0.0846,-0.1933,0.1088,0.237
39.741508,0.0961,-0.1987,0.0645,0.230
39.744177,0.0924,-0.1901,0.0259,0.213
39.746817,0.1084,-0.2060,-0.0016,0.233
39.749178,0.0905,-0.2053,-0.0393,0.228
39.751649,0.0870,-0.2392,-0.0664,0.263
39.753954,0.0448,-0.2722,-0.0794,0.287
39.756901,0.0054,-0.3131,-0.0879,0.325
39.759406,-0.0245,-0.3839,-0.1094,0.400
39.762893,-0.0277,-0.5063,-0.1280,0.523
39.764122,-0.0159,-0.6371,-0.1341,0.651
39.767906,-0.0128,-0.7532,-0.1759,0.774
39.769264,-0.0511,-0.8327,-0.2206,0.863
39.772965,-0.0619,-0.9171,-0.3423,0.981
39.774298,-0.0250,-1.0443,-0.6248,1.217
39.777889,0.0028,-1.1860,-0.7299,1.393
39.779150,-0.0282,-1.3092,-0.6143,1.446
39.783340,-0.0707,-1.4113,-0.5568,1.519
39.784283,-0.0966,-1.5328,-0.5791,1.641
39.786846,-0.1343,-1.6582,-0.5928,1.766
39.788971,-0.1536,-1.8127,-0.6043,1.917
39.791405,-0.1912,-1.9434,-0.5803,2.037
39.794422,-0.1897,-2.0783,-0.5794,2.166
39.796557,-0.1924,-2.1914,-0.5766,2.274
39.799049,-0.1606,-2.3099,-0.5388,2.377
39.801485,-0.1140,-2.4123,-0.4836,2.463
39.804002,-0.0966,-2.5171,-0.3056,2.537
39.806492,-0.0951,-2.6073,-0.0188,2.609
39.808996,-0.1012,-2.6609,0.2833,2.678
39.811497,-0.0991,-2.6921,0.6037,2.761
39.814024,-0.0961,-2.6934,0.8206,2.817
39.816502,-0.0732,-2.6721,0.9814,2.848
39.819026,-0.0483,-2.6380,1.1179,2.865
39.821487,0.0206,-2.5907,1.2305,2.868
39.824003,0.0902,-2.5059,1.3265,2.837
39.826500,0.1611,-2.4343,1.3502,2.788
39.829018,0.2371,-2.3579,1.3190,2.712
39.831715,0.3183,-2.2466,1.2283,2.580
39.834154,0.3608,-2.1212,1.1535,2.441
39.836435,0.3339,-1.9839,1.0804,2.284
39.839282,0.2906,-1.8376,1.0112,2.117
39.841639,0.2603,-1.7221,0.9262,1.973
39.844188,0.2450,-1.6030,0.8355,1.824
39.846799,0.2296,-1.4910,0.7481,1.684
39.849158,0.1985,-1.4015,0.6718,1.567
39.851642,0.1650,-1.2992,0.5970,1.439
39.854113,0.1296,-1.2127,0.5279,1.329
39.856902,0.1242,-1.1364,0.4531,1.230
39.859277,0.1012,-1.0585,0.3641,1.124
39.861557,0.0930,-0.9888,0.3035,1.038
39.864074,0.0478,-0.9313,0.2793,0.973
39.866768,0.0192,-0.8839,0.2321,0.914
39.869014,-0.0133,-0.8458,0.1864,0.866
39.871565,-0.0394,-0.7906,0.1366,0.803
39.873980,-0.0685,-0.7470,0.1183,0.759
39.876759,-0.0773,-0.7097,0.0906,0.720
39.879430,-0.0700,-0.6486,0.0420,0.654
39.883273,-0.0387,-0.5384,-0.1419,0.558
39.884512,-0.1071,-0.5361,-0.2849,0.617
39.886809,-0.2070,-0.5347,-0.4430,0.725
39.889387,-0.2860,-0.5494,-0.4750,0.781
39.893242,-0.3386,-0.5503,-0.4589,0.792
39.894379,-0.3889,-0.5853,-0.4389,0.829
39.898421,-0.4323,-0.6339,-0.4039,0.867
39.899412,-0.4512,-0.6633,-0.3506,0.875
39.901796,-0.4532,-0.6913,-0.3007,0.880
39.905405,-0.4561,-0.7067,-0.2548,0.879
39.906741,-0.4637,-0.7116,-0.2143,0.876
39.909352,-0.4588,-0.7143,-0.1798,0.868
39.911810,-0.4488,-0.7211,-0.1561,0.864
39.915868,-0.4421,-0.7432,-0.1427,0.876
39.916784,-0.4370,-0.7442,-0.1278,0.872
39.920611,-0.4123,-0.7635,-0.1182,0.876
39.921768,-0.4160,-0.7805,-0.1153,0.892
39.924295,-0.4011,-0.8157,-0.1031,0.915
39.926794,-0.3822,-0.8546,-0.1048,0.942
39.929154,-0.3524,-0.8947,-0.0737,0.964
39.931769,-0.3190,-0.9313,-0.0517,0.986
39.934288,-0.2848,-0.9748,-0.0158,1.016
39.936847,-0.2403,-1.0191,0.0083,1.047
39.939488,-0.2073,-1.0606,0.0618,1.082
39.943435,-0.1790,-1.1024,0.1032,1.122
39.944361,-0.1736,-1.1517,0.1528,1.175
39.948374,-0.1636,-1.2237,0.1992,1.251
39.949377,-0.1660,-1.3072,0.2319,1.338
39.953310,-0.1592,-1.3779,0.2901,1.417
39.954462,-0.1611,-1.4619,0.3148,1.504
39.958314,-0.1836,-1.5443,0.3560,1.595
39.959307,-0.2122,-1.6579,0.3793,1.714
39.963333,-0.2263,-1.7520,0.4047,1.812
39.964347,-0.2300,-1.8363,0.4350,1.901
39.968370,-0.2286,-1.9031,0.4401,1.967
39.969312,-0.2163,-1.9693,0.4326,2.028
39.973317,-0.1983,-2.0145,0.4418,2.072
39.974712,-0.1856,-2.0558,0.4423,2.111
39.978375,-0.1711,-2.0802,0.4667,2.139
39.979927,-0.1533,-2.0621,0.5086,2.129
39.983301,-0.1431,-2.0550,0.5729,2.138
39.984587,-0.1257,-2.0264,0.6631,2.136
39.986979,-0.1022,-1.9896,0.7263,2.120
39.990852,-0.0678,-1.9031,0.7749,2.056
39.991992,-0.0714,-1.8232,0.7430,1.970
39.995916,-0.0765,-1.7564,0.6547,1.876
39.997170,-0.1198,-1.6716,0.5976,1.779
40.000854,-0.1460,-1.5958,0.5471,1.693
40.001965,-0.1904,-1.5403,0.5135,1.635
40.004396,-0.2696,-1.5037,0.5301,1.617
40.006923,-0.3376,-1.4531,0.5389,1.586
40.009396,-0.3960,-1.4228,0.5326,1.570
40.013413,-0.4427,-1.3779,0.5282,1.541
40.014762,-0.4873,-1.3412,0.5122,1.516
40.018437,-0.5243,-1.3001,0.4890,1.485
40.019447,-0.5536,-1.2573,0.4809,1.456
40.023922,-0.5441,-1.2102,0.4448,1.399
40.024794,-0.5678,-1.1736,0.4250,1.371
40.028405,-0.5705,-1.1300,0.4240,1.335
40.029355,-0.5724,-1.0790,0.4171,1.291
40.033390,-0.5721,-0.9986,0.3568,1.205
40.034393,-0.6287,-0.9480,0.1747,1.151
40.038256,-0.6946,-0.9020,-0.0798,1.141
40.039420,-0.7892,-0.8681,-0.3902,1.236
40.043551,-0.8969,-0.8588,-0.8406,1.500
40.044476,-0.9815,-0.8500,-1.1114,1.709
40.046962,-1.0314,-0.8661,-1.2585,1.843
40.049273,-1.0730,-0.8819,-1.3199,1.916
40.051850,-1.1047,-0.9069,-1.3844,1.990
40.054295,-1.1255,-0.9157,-1.4184,2.029
40.056857,-1.1220,-0.9271,-1.3455,1.982
40.059542,-1.1118,-0.9252,-1.2116,1.887
40.061759,-1.0416,-0.9374,-1.0818,1.770
40.064246,-1.0476,-0.9091,-0.9694,1.692
40.066840,-1.0211,-0.8839,-0.8487,1.595
40.069326,-0.9717,-0.8710,-0.7532,1.507
40.071949,-0.9114,-0.8536,-0.6502,1.408
40.074401,-0.8577,-0.8455,-0.5608,1.329
40.078179,-0.8024,-0.8241,-0.4752,1.245
40.079468,-0.7762,-0.8111,-0.4049,1.193
40.081896,-0.7373,-0.7822,-0.3326,1.125
40.084237,-0.7352,-0.7654,-0.2917,1.101
40.086740,-0.7377,-0.7458,-0.2431,1.077
40.089284,-0.7729,-0.7121,-0.1993,1.070
40.091934,-0.8097,-0.6743,-0.1693,1.067
40.094456,-0.8652,-0.6256,-0.1287,1.075
40.096933,-0.9258,-0.5943,-0.1006,1.105
40.099433,-0.9882,-0.5577,-0.0859,1.138
40.101880,-1.0544,-0.5259,-0.1008,1.183
40.104439,-1.1140,-0.5005,-0.1231,1.227
40.106872,-1.1712,-0.4844,-0.1429,1.275
40.109453,-1.2282,-0.4623,-0.1822,1.325
40.112130,-1.2660,-0.4533,-0.2196,1.363
40.114774,-1.3107,-0.4210,-0.2350,1.397
40.116897,-1.3484,-0.4019,-0.2783,1.434
40.119388,-1.3620,-0.3895,-0.3203,1.452
40.121865,-1.3615,-0.3653,-0.3589,1.455
40.124515,-1.3821,-0.3177,-0.3572,1.462
40.126964,-1.3498,-0.2798,-0.4002,1.435
40.129456,-1.3352,-0.2299,-0.4053,1.414
40.132008,-1.3002,-0.1726,-0.4146,1.376
40.134624,-1.2672,-0.1272,-0.4261,1.343
40.137015,-1.1954,-0.0974,-0.4263,1.273
40.139498,-1.1411,-0.0767,-0.4215,1.219
40.141987,-1.1206,-0.0268,-0.4405,1.204
40.144568,-1.0619,0.0119,-0.4445,1.151
40.147187,-1.0126,0.0410,-0.4215,1.098
40.149476,-0.9712,0.0532,-0.4256,1.062
40.152079,-0.8974,0.0554,-0.4127,0.989
40.154613,-0.8622,0.0637,-0.3748,0.942
40.157032,-0.8319,0.0803,-0.3641,0.912
40.159513,-0.7762,0.0815,-0.3396,0.851
40.162012,-0.7352,0.0838,-0.3189,0.806
40.164646,-0.6902,0.0694,-0.2870,0.751
40.167090,-0.6482,0.0383,-0.2856,0.709
40.169431,-0.6128,0.0109,-0.2546,0.664
40.173622,-0.5824,-0.0224,-0.2450,0.632
40.174853,-0.5507,-0.0594,-0.2365,0.602
40.178400,-0.5257,-0.0913,-0.2184,0.577
40.179543,-0.5050,-0.1317,-0.1964,0.558
40.183605,-0.4884,-0.1647,-0.1903,0.549
40.184525,-0.4779,-0.2011,-0.1742,0.547
40.186873,-0.4642,-0.2412,-0.1407,0.542
40.189418,-0.4698,-0.2812,-0.1216,0.561
40.193541,-0.4527,-0.3194,-0.0854,0.561
40.194825,-0.4432,-0.3592,-0.0584,0.573
40.198645,-0.4412,-0.3993,-0.0417,0.597
40.199594,-0.4434,-0.4474,-0.0155,0.630
40.203526,-0.4507,-0.4904,-0.0034,0.666
40.204758,-0.4576,-0.5559,0.0171,0.720
40.207119,-0.4740,-0.6161,0.0042,0.777
40.209597,-0.5057,-0.6815,-0.0018,0.849
40.213441,-0.5229,-0.7640,-0.0139,0.926
40.214764,-0.5868,-0.8467,-0.0087,1.030
40.218408,-0.6196,-0.9404,-0.0111,1.126
40.219574,-0.6727,-1.0044,0.0261,1.209
40.221982,-0.6981,-1.0892,0.0543,1.295
40.225904,-0.7536,-1.1662,0.1214,1.394
40.227325,-0.7821,-1.2393,0.1547,1.474
40.229581,-0.7978,-1.3136,0.1950,1.549
40.233650,-0.8224,-1.3893,0.2285,1.631
40.234981,-0.8349,-1.4663,0.2062,1.700
40.237104,-0.8344,-1.5529,0.1960,1.774
40.241086,-0.8569,-1.6482,0.1530,1.864
40.242314,-0.8752,-1.7515,0.1261,1.962
40.246078,-0.8869,-1.8517,0.0909,2.055
40.247071,-0.8965,-1.9572,0.0664,2.154
40.251095,-0.9183,-2.0631,0.0249,2.258
40.252315,-0.9410,-2.1758,0.0095,2.371
40.256160,-0.9434,-2.2909,0.0009,2.478
40.257377,-0.9647,-2.4134,-0.0234,2.599
40.261145,-0.9857,-2.5394,-0.0363,2.724
40.262680,-0.9999,-2.6613,-0.0512,2.843
40.266111,-0.9850,-2.7694,-0.0642,2.940
40.267744,-0.9720,-2.8454,-0.0596,3.007
40.269478,-0.9419,-2.9197,-0.0666,3.069
40.272179,-0.8945,-2.9617,-0.0922,3.095
40.274286,-0.8328,-2.9866,-0.0971,3.102
40.276824,-0.7179,-2.9906,-0.1092,3.077
40.279268,-0.5695,-2.9771,-0.1229,3.034
40.281895,-0.4358,-2.9563,-0.1085,2.990
40.284402,-0.2855,-2.9372,-0.0915,2.953
40.286956,-0.1533,-2.9312,-0.0451,2.936
40.289389,-0.0250,-2.9285,0.0147,2.929
40.292415,0.1077,-2.9180,0.1146,2.922
40.295866,0.2386,-2.9090,0.2183,2.927
40.297113,0.3762,-2.9148,0.2845,2.953
40.301007,0.5180,-2.8920,0.4147,2.967
40.302446,0.6423,-2.8510,0.6354,2.991
40.306209,0.7543,-2.7834,0.8879,3.017
40.307690,0.8542,-2.6851,1.0885,3.021
40.310936,0.9314,-2.5651,1.2415,2.998
40.312364,0.9977,-2.4174,1.3740,2.954
40.314694,1.0400,-2.2466,1.5096,2.900
40.318486,1.0971,-2.0753,1.6335,2.860
40.319866,1.1299,-1.9367,1.6834,2.804
40.322155,1.0998,-1.7931,1.6447,2.670
40.324497,1.0898,-1.6533,1.5883,2.538
40.327252,1.0668,-1.5271,1.4812,2.380
40.329480,0.9947,-1.4338,1.3605,2.213
40.333585,0.9029,-1.3434,1.1885,2.008
40.334986,0.7536,-1.2405,0.8763,1.695
40.337171,0.5770,-1.1526,0.5438,1.399
40.340744,0.3424,-1.0916,0.1689,1.156
40.342261,0.1362,-1.0469,-0.1771,1.071
40.346007,-0.0523,-1.0233,-0.5302,1.154
40.347364,-0.2498,-0.9966,-0.8497,1.333
40.351109,-0.4502,-0.9821,-1.0957,1.539
40.352395,-0.5089,-0.9621,-1.0615,1.520
40.356124,-0.5236,-0.9304,-0.9923,1.458
40.357220,-0.5551,-0.9089,-0.9487,1.426
40.360875,-0.6017,-0.8968,-0.8736,1.389
40.362177,-0.6182,-0.8698,-0.6842,1.268
40.366142,-0.6271,-0.8597,-0.5121,1.181
40.367203,-0.6269,-0.8766,-0.3282,1.127
40.369633,-0.6117,-0.8881,-0.1908,1.095
40.372170,-0.5944,-0.9013,-0.0833,1.083
40.374550,-0.5991,-0.9406,-0.0370,1.116
40.378800,-0.6271,-0.9841,0.0193,1.167
40.379619,-0.6631,-1.0350,0.0755,1.231
40.383501,-0.7076,-1.0799,0.0813,1.294
40.384828,-0.7518,-1.1190,0.0992,1.352
40.387324,-0.7853,-1.1452,0.1324,1.395
40.391269,-0.8210,-1.1657,0.1640,1.435
40.392214,-0.8337,-1.1764,0.1811,1.453
40.394783,-0.8332,-1.1774,0.2131,1.458
40.399153,-0.8224,-1.1782,0.2227,1.454
40.399932,-0.8105,-1.1687,0.2432,1.443
40.403531,-0.7794,-1.1461,0.2324,1.405
40.404880,-0.7508,-1.1195,0.2432,1.370
40.408601,-0.6897,-1.0753,0.2236,1.297
40.409821,-0.6117,-1.0410,0.2488,1.233
40.412096,-0.5397,-0.9988,0.2593,1.164
40.414867,-0.4703,-0.9697,0.2451,1.105
40.418657,-0.4092,-0.9316,0.2490,1.048
40.419910,-0.3598,-0.9022,0.2444,1.002
40.422356,-0.3276,-0.8881,0.2539,0.980
40.424717,-0.3151,-0.8649,0.2397,0.951
40.427416,-0.3207,-0.8593,0.2104,0.941
40.429720,-0.3232,-0.8553,0.2102,0.938
40.432379,-0.3330,-0.8593,0.1547,0.934
40.434993,-0.3302,-0.8627,0.1386,0.934
40.437193,-0.3334,-0.8500,0.1139,0.920
40.440934,-0.3293,-0.8541,0.0816,0.919
40.442351,-0.3288,-0.8524,0.0589,0.916
40.444713,-0.3100,-0.8360,0.0361,0.892
40.447282,-0.3141,-0.8155,0.0219,0.874
40.449612,-0.3053,-0.7982,0.0068,0.855
40.452100,-0.2764,-0.7798,0.0024,0.827
40.454819,-0.2571,-0.7535,0.0005,0.796
40.524855,-0.2271,-0.7244,-0.0043,0.759
40.525689,-0.2088,-0.7041,-0.0270,0.735
40.526294,-0.1638,-0.6779,-0.0048,0.697
40.526970,-0.1296,-0.6557,-0.0229,0.669
40.527494,-0.0800,-0.6207,-0.0402,0.627
40.527995,-0.0570,-0.5918,-0.0566,0.597
40.528468,-0.0077,-0.5660,-0.0891,0.573
40.528925,0.0215,-0.5433,-0.1108,0.555
40.529442,0.0570,-0.5122,-0.1351,0.533
40.529891,0.0758,-0.4890,-0.1483,0.517
40.530338,0.0986,-0.4660,-0.1690,0.505
40.530883,0.1198,-0.4362,-0.1903,0.491
40.531368,0.1553,-0.4113,-0.2028,0.484
40.531805,0.1660,-0.3793,-0.1984,0.459
40.532255,0.1997,-0.3387,-0.2069,0.444
40.532694,0.2249,-0.3189,-0.1940,0.436
40.533143,0.2454,-0.2805,-0.1749,0.412
40.533578,0.2687,-0.2637,-0.1409,0.402
40.534005,0.2943,-0.2206,-0.1153,0.385
40.534603,0.3156,-0.1887,-0.0705,0.374
40.535064,0.3535,-0.1524,-0.0246,0.386
40.535500,0.3566,-0.1192,0.0279,0.377
40.535937,0.3740,-0.0508,0.1007,0.391
40.536373,0.3980,-0.0154,0.1300,0.419
40.536805,0.4141,0.0090,0.1232,0.432
40.537234,0.4402,0.0312,0.0745,0.448
40.537715,0.4495,0.0577,0.0305,0.454
40.538190,0.4468,0.0831,0.0247,0.455
40.538756,0.4486,0.0899,0.0144,0.458
40.539288,0.4524,0.1131,-0.0055,0.466
40.539764,0.4360,0.1344,-0.0121,0.456
