time,gFx,gFy,gFz,TgF
33.503068,-0.3508,-0.9064,0.1561,0.984
33.505570,-0.3393,-0.8698,0.1549,0.946
33.508109,-0.3424,-0.8507,0.1633,0.931
33.510667,-0.3417,-0.8282,0.1498,0.908
33.513052,-0.3647,-0.8182,0.1486,0.908
33.515598,-0.3710,-0.7987,0.1500,0.893
33.518078,-0.3950,-0.7830,0.1410,0.888
33.521076,-0.4378,-0.7813,0.1249,0.904
33.523196,-0.4579,-0.8015,0.1172,0.931
33.525696,-0.4866,-0.8099,0.1116,0.951
33.528226,-0.5197,-0.8148,0.1214,0.974
33.530860,-0.5265,-0.8059,0.1156,0.970
33.533198,-0.5241,-0.8064,0.1034,0.967
33.535798,-0.5192,-0.7974,0.0974,0.957
33.538208,-0.4940,-0.7933,0.0867,0.939
33.540718,-0.4786,-0.7942,0.0806,0.931
33.543181,-0.4747,-0.7815,0.0860,0.918
33.545658,-0.4381,-0.7805,0.0567,0.897
33.548182,-0.3982,-0.7651,0.0398,0.863
33.550583,-0.3581,-0.7458,0.0312,0.828
33.553139,-0.3268,-0.7302,0.0222,0.800
33.555708,-0.3072,-0.7158,0.0114,0.779
33.558109,-0.2801,-0.6977,0.0037,0.752
33.560664,-0.2652,-0.6848,-0.0002,0.734
33.563246,-0.2452,-0.6845,-0.0121,0.727
33.565723,-0.2494,-0.6828,-0.0223,0.727
33.568111,-0.2389,-0.6840,-0.0376,0.725
33.570720,-0.2398,-0.6957,-0.0244,0.736
33.573226,-0.2349,-0.6962,-0.0312,0.735
33.575775,-0.2195,-0.7162,-0.0288,0.750
33.578355,-0.2142,-0.7260,-0.0185,0.757
33.580742,-0.1890,-0.7251,0.0014,0.749
33.583408,-0.1774,-0.7414,0.0095,0.762
33.585803,-0.1638,-0.7654,0.0438,0.784
33.589647,-0.1709,-0.7969,0.0638,0.818
33.590566,-0.1714,-0.8099,0.0882,0.833
33.594508,-0.1743,-0.8321,0.1278,0.860
33.595614,-0.1856,-0.8786,0.1647,0.913
33.599494,-0.1965,-0.9047,0.1950,0.946
33.600671,-0.2030,-0.9252,0.2278,0.974
33.604418,-0.2078,-0.9534,0.2644,1.011
33.605731,-0.2042,-0.9697,0.2835,1.031
33.609511,-0.1939,-0.9841,0.3192,1.053
33.610654,-0.1783,-1.0010,0.3323,1.070
33.614578,-0.1631,-1.0154,0.3553,1.088
33.615821,-0.1387,-1.0154,0.3817,1.094
33.619658,-0.1007,-1.0354,0.4433,1.131
33.620915,-0.0763,-1.0374,0.5044,1.156
33.624745,-0.0509,-1.0482,0.5489,1.184
33.625851,-0.0108,-1.0572,0.5767,1.204
33.629747,0.0017,-1.0626,0.5755,1.208
33.630801,0.0126,-1.0587,0.5520,1.194
33.634753,0.0101,-1.0482,0.5177,1.169
33.635754,0.0089,-1.0284,0.4783,1.134
33.639615,-0.0089,-1.0177,0.4164,1.100
33.640706,-0.0450,-0.9883,0.3595,1.053
33.643216,-0.0817,-0.9695,0.3185,1.024
33.645630,-0.1096,-0.9511,0.2777,0.997
33.648209,-0.1367,-0.9274,0.2283,0.965
33.650712,-0.1863,-0.9120,0.2174,0.956
33.653210,-0.2298,-0.8932,0.1950,0.943
33.655720,-0.2613,-0.8788,0.1799,0.934
33.658163,-0.2990,-0.8766,0.1796,0.943
33.660726,-0.3437,-0.8710,0.1762,0.953
33.663265,-0.3869,-0.8539,0.1686,0.952
33.665671,-0.4167,-0.8465,0.1747,0.960
33.668237,-0.4509,-0.8546,0.1855,0.984
33.670757,-0.4805,-0.8429,0.1794,0.987
33.673210,-0.5199,-0.8478,0.1962,1.014
33.675760,-0.5399,-0.8492,0.2057,1.027
33.678206,-0.5609,-0.8529,0.2207,1.044
33.680805,-0.5928,-0.8495,0.2129,1.057
33.684342,-0.6282,-0.8558,0.1923,1.079
33.687139,-0.6416,-0.8646,0.1647,1.089
33.688260,-0.6597,-0.8847,0.1242,1.111
33.692139,-0.6780,-0.8981,0.0559,1.127
33.693184,-0.6797,-0.9118,0.0112,1.137
33.697066,-0.6824,-0.9277,-0.0417,1.152
33.698416,-0.6699,-0.9394,-0.1031,1.158
33.702095,-0.6648,-0.9702,-0.1705,1.188
33.703514,-0.6646,-0.9781,-0.2243,1.204
33.707283,-0.6518,-0.9858,-0.2734,1.213
33.708308,-0.6348,-1.0142,-0.3242,1.240
33.712104,-0.6208,-1.0289,-0.3697,1.257
33.713500,-0.6179,-1.0431,-0.4090,1.279
33.717205,-0.6017,-1.0657,-0.4263,1.296
33.718504,-0.6122,-1.0772,-0.4435,1.316
33.721993,-0.6061,-1.0885,-0.4377,1.320
33.723576,-0.6142,-1.1119,-0.4491,1.347
33.727378,-0.6073,-1.1256,-0.4291,1.349
33.728380,-0.6218,-1.1381,-0.4271,1.365
33.732311,-0.6315,-1.1493,-0.4139,1.375
33.733548,-0.6423,-1.1573,-0.3860,1.379
33.737388,-0.6587,-1.1566,-0.3548,1.378
33.738460,-0.6827,-1.1633,-0.3284,1.388
33.742518,-0.7095,-1.1479,-0.2963,1.382
33.743466,-0.7462,-1.1440,-0.2611,1.391
33.747376,-0.7682,-1.1227,-0.2174,1.378
33.748540,-0.8109,-1.1037,-0.1864,1.382
33.751099,-0.8424,-1.0867,-0.1367,1.382
33.755072,-0.8738,-1.0518,-0.1123,1.372
33.756001,-0.9014,-1.0406,-0.0833,1.379
33.758495,-0.9253,-1.0132,-0.0619,1.374
33.762326,-0.9410,-0.9986,-0.0378,1.373
33.763635,-0.9630,-0.9770,-0.0200,1.372
33.766031,-0.9918,-0.9653,-0.0263,1.384
33.769799,-0.9908,-0.9550,-0.0370,1.377
33.771047,-1.0004,-0.9448,-0.0376,1.377
33.773294,-0.9989,-0.9257,-0.0386,1.362
33.775941,-0.9987,-0.9284,-0.0524,1.365
33.778508,-0.9859,-0.9271,-0.0507,1.354
33.780931,-0.9701,-0.9228,-0.0689,1.341
33.784896,-0.9395,-0.9264,-0.0654,1.321
33.786122,-0.9092,-0.9502,-0.0630,1.317
33.789956,-0.8950,-0.9570,-0.0542,1.311
33.791072,-0.8618,-0.9688,-0.0544,1.298
33.794977,-0.8363,-0.9805,-0.0268,1.289
33.795973,-0.8183,-0.9821,-0.0102,1.278
33.800044,-0.8019,-0.9834,0.0124,1.269
33.800985,-0.7802,-0.9878,0.0508,1.260
33.805009,-0.7526,-0.9783,0.0706,1.236
33.805897,-0.7305,-0.9716,0.0892,1.219
33.809836,-0.7142,-0.9631,0.1141,1.204
33.811043,-0.6905,-0.9599,0.1270,1.189
33.813501,-0.7095,-0.9785,0.1515,1.218
33.816008,-0.7156,-0.9958,0.1617,1.237
33.818589,-0.7569,-1.0220,0.1535,1.281
33.822505,-0.8315,-1.0655,0.1733,1.363
33.823615,-0.9288,-1.0892,0.1950,1.445
33.827577,-1.0243,-1.1315,0.1999,1.539
33.828515,-1.1248,-1.1403,0.2146,1.616
33.832404,-1.2007,-1.1486,0.2278,1.677
33.833646,-1.2601,-1.1384,0.2241,1.713
33.837553,-1.2907,-1.1239,0.1962,1.723
33.838844,-1.3032,-1.0946,0.1722,1.711
33.842593,-1.2927,-1.0633,0.1528,1.681
33.843709,-1.2811,-1.0228,0.1158,1.643
33.847483,-1.2345,-0.9895,0.0826,1.584
33.848708,-1.1830,-0.9474,0.0426,1.516
33.852374,-1.1478,-0.9052,0.0000,1.462
33.853618,-1.0768,-0.8632,-0.0268,1.380
33.857522,-1.0331,-0.8302,-0.0815,1.328
33.859658,-0.9722,-0.7886,-0.1209,1.258
33.862576,-0.9163,-0.7622,-0.1761,1.205
33.863572,-0.8566,-0.7280,-0.2401,1.150
33.868053,-0.8124,-0.7069,-0.3133,1.122
33.868931,-0.7769,-0.6820,-0.4296,1.120
33.871342,-0.7396,-0.6733,-0.5422,1.138
33.875075,-0.7066,-0.6696,-0.6642,1.178
33.876280,-0.6973,-0.6826,-0.7907,1.256
33.878514,-0.7154,-0.7116,-0.9012,1.353
33.880932,-0.7233,-0.7733,-0.9330,1.411
33.883750,-0.7734,-0.8588,-0.8719,1.448
33.886133,-0.8027,-0.9641,-0.8120,1.494
33.890073,-0.8566,-1.0736,-0.7612,1.570
33.891114,-0.8906,-1.1880,-0.7035,1.643
33.895183,-0.9116,-1.3092,-0.6311,1.716
33.896117,-0.9283,-1.4038,-0.5270,1.764
33.900024,-0.9062,-1.4968,-0.3883,1.792
33.901270,-0.8782,-1.5770,-0.2697,1.825
33.905208,-0.8594,-1.6482,-0.1676,1.866
33.906150,-0.8217,-1.6995,-0.0869,1.890
33.910171,-0.7755,-1.7476,-0.0139,1.912
33.911230,-0.7435,-1.7848,0.0377,1.934
33.915284,-0.6890,-1.8136,0.0711,1.941
33.916241,-0.6501,-1.8649,0.0865,1.977
33.920061,-0.6047,-1.9074,0.0965,2.003
33.921311,-0.5665,-1.9495,0.1156,2.033
33.925185,-0.5236,-1.9993,0.1202,2.070
33.926112,-0.4637,-2.0320,0.1127,2.087
33.930144,-0.4087,-2.0631,0.1290,2.107
33.931562,-0.3305,-2.0988,0.0911,2.127
33.935308,-0.2589,-2.1196,0.0995,2.138
33.936248,-0.1900,-2.1482,0.0831,2.158
33.940073,-0.1007,-2.1667,0.0794,2.171
33.942601,-0.0233,-2.1755,0.0836,2.177
33.944655,0.0470,-2.1785,0.0865,2.181
33.946483,0.1230,-2.1855,0.0878,2.191
33.948860,0.1723,-2.2065,0.1347,2.217
33.951452,0.2324,-2.2156,0.1703,2.234
33.953910,0.2860,-2.2105,0.2381,2.242
33.956290,0.3368,-2.2058,0.3118,2.253
33.958888,0.3980,-2.1780,0.3693,2.245
33.961248,0.4470,-2.1508,0.4084,2.234
33.963757,0.4906,-2.1173,0.4206,2.214
33.966217,0.5206,-2.0716,0.4385,2.181
33.968643,0.5318,-2.0035,0.4570,2.123
33.971209,0.5588,-1.8957,0.5056,2.040
33.973612,0.5627,-1.7896,0.5128,1.945
33.976332,0.5681,-1.6652,0.5117,1.832
33.978897,0.5604,-1.5472,0.4998,1.720
33.981199,0.5856,-1.4267,0.4494,1.606
33.983877,0.6250,-1.2833,0.4233,1.489
33.986356,0.6604,-1.1430,0.4516,1.395
33.988833,0.7024,-1.0308,0.4853,1.338
33.991518,0.7396,-0.9308,0.5154,1.296
33.993786,0.7919,-0.8448,0.6435,1.325
33.996341,0.7672,-0.7845,0.7339,1.320
33.998810,0.7322,-0.7183,0.7466,1.269
34.001219,0.6692,-0.6686,0.7283,1.194
34.003897,0.6030,-0.6371,0.6736,1.106
34.006227,0.5321,-0.6034,0.6291,1.021
34.008734,0.4383,-0.5801,0.5569,0.916
34.011390,0.3332,-0.5559,0.4130,0.768
34.013664,0.2122,-0.5364,0.2542,0.630
34.016365,0.1240,-0.5277,0.1176,0.555
34.018819,0.0585,-0.5117,-0.0409,0.517
34.021168,-0.0304,-0.5107,-0.2101,0.553
34.023624,-0.1064,-0.5110,-0.3564,0.632
34.026480,-0.1641,-0.5296,-0.4535,0.716
34.028801,-0.2112,-0.5386,-0.4904,0.758
34.031177,-0.2777,-0.5648,-0.4962,0.801
34.033613,-0.3361,-0.5778,-0.4650,0.814
34.036338,-0.3779,-0.5976,-0.4217,0.823
34.038695,-0.4463,-0.6102,-0.3638,0.839
34.041053,-0.5115,-0.6237,-0.3019,0.861
34.043736,-0.5766,-0.6363,-0.2294,0.889
34.045997,-0.6198,-0.6540,-0.1432,0.912
34.048639,-0.6856,-0.6747,-0.1231,0.970
34.052954,-0.7643,-0.6931,-0.0624,1.034
34.053882,-0.8202,-0.7031,-0.0021,1.080
34.057808,-0.8510,-0.7011,0.0021,1.103
34.058878,-0.8992,-0.7074,0.0186,1.144
34.062905,-0.9288,-0.7009,0.0200,1.164
34.063847,-0.9361,-0.7009,0.0322,1.170
34.067880,-0.9938,-0.6967,0.0613,1.215
34.068809,-0.9782,-0.6916,0.0567,1.199
34.072382,-0.9559,-0.6894,0.0571,1.180
34.073949,-0.9227,-0.6733,0.0357,1.143
34.076338,-0.8755,-0.6682,0.0254,1.102
34.078752,-0.8127,-0.6471,0.0300,1.039
34.081328,-0.7137,-0.6293,0.0386,0.952
34.085360,-0.6226,-0.6016,0.0491,0.867
34.086518,-0.5387,-0.5931,0.0741,0.805
34.090466,-0.4581,-0.5846,0.1195,0.752
34.091401,-0.4026,-0.5762,0.1307,0.715
34.095338,-0.3339,-0.5672,0.1552,0.676
34.096360,-0.2816,-0.5535,0.1813,0.647
34.100261,-0.2438,-0.5487,0.2013,0.633
34.101465,-0.2170,-0.5352,0.2211,0.618
34.105410,-0.1919,-0.5357,0.2451,0.620
34.106468,-0.1802,-0.5284,0.2512,0.612
34.110505,-0.1599,-0.5237,0.2663,0.609
34.111450,-0.1565,-0.5324,0.2671,0.616
34.115435,-0.1322,-0.5186,0.2715,0.600
34.116878,-0.1374,-0.5112,0.2849,0.601
34.119045,-0.1201,-0.5044,0.2722,0.586
34.122991,-0.0986,-0.4965,0.2730,0.575
34.123932,-0.0770,-0.4797,0.2820,0.562
34.126554,-0.0632,-0.4704,0.2852,0.554
34.130422,-0.0421,-0.4516,0.2971,0.542
34.131436,-0.0089,-0.4308,0.2896,0.519
34.135278,0.0035,-0.4084,0.2966,0.505
34.136475,0.0240,-0.3927,0.2920,0.490
34.139163,0.0431,-0.3712,0.2931,0.475
34.141282,0.0623,-0.3514,0.2989,0.466
34.143776,0.0881,-0.3264,0.2879,0.444
34.146229,0.1145,-0.3082,0.2717,0.427
34.148743,0.1335,-0.2896,0.2708,0.418
34.151246,0.1587,-0.2676,0.2679,0.410
34.153721,0.1685,-0.2598,0.2519,0.399
34.156242,0.1921,-0.2424,0.2654,0.408
34.158781,0.2081,-0.2302,0.2612,0.406
34.161232,0.2330,-0.2241,0.2696,0.421
34.163776,0.2403,-0.2148,0.2642,0.417
34.166310,0.2584,-0.2104,0.2519,0.418
34.168738,0.2716,-0.2111,0.2579,0.430
34.171227,0.2841,-0.2038,0.2421,0.425
34.173723,0.2918,-0.2045,0.2573,0.440
34.176253,0.3237,-0.2113,0.2966,0.487
34.178763,0.3428,-0.2080,0.2815,0.490
34.181245,0.3535,-0.2211,0.2700,0.497
34.183792,0.3622,-0.2378,0.2777,0.515
34.186314,0.3759,-0.2390,0.2954,0.535
34.188759,0.3880,-0.2649,0.2957,0.555
34.191247,0.3957,-0.2800,0.3148,0.578
34.193747,0.3964,-0.2910,0.3189,0.586
34.196314,0.4197,-0.3040,0.3362,0.618
34.199232,0.4172,-0.3264,0.3255,0.622
34.203044,0.4150,-0.3478,0.3229,0.630
34.204058,0.4048,-0.3768,0.3052,0.632
34.208014,0.3698,-0.4115,0.2889,0.624
34.209036,0.3342,-0.4499,0.2412,0.610
34.213013,0.3036,-0.4990,0.1913,0.615
34.214026,0.2890,-0.5526,0.1239,0.636
34.218013,0.3021,-0.6124,-0.0097,0.683
34.219065,0.3232,-0.6794,-0.1693,0.771
34.223063,0.3332,-0.7514,-0.4009,0.915
34.224211,0.3892,-0.8572,-0.6950,1.170
34.228015,0.3726,-0.9760,-0.9286,1.398
34.229167,0.3444,-1.1340,-1.1532,1.654
34.232969,0.2019,-1.3153,-1.2423,1.821
34.234224,-0.0672,-1.4768,-1.1906,1.898
34.238025,-0.3579,-1.6219,-1.1449,2.017
34.239072,-0.6746,-1.7188,-1.1376,2.169
34.243518,-1.0593,-1.8542,-1.2036,2.451
34.244717,-1.4948,-1.9793,-1.3685,2.833
34.246743,-1.9840,-2.1071,-1.4731,3.247
34.250750,-2.4545,-2.2027,-1.2597,3.530
34.252210,-2.8599,-2.2703,-0.8893,3.758
34.254082,-3.2040,-2.2880,-0.6199,3.986
34.256585,-3.4557,-2.2820,-0.3076,4.153
34.259210,-3.6679,-2.2307,-0.1243,4.295
34.263146,-3.7784,-2.1799,-0.0576,4.362
34.264621,-3.7847,-2.1335,-0.0877,4.345
34.266751,-3.7253,-2.0431,-0.2599,4.257
34.270617,-3.6414,-1.9532,-0.3790,4.150
34.272078,-3.4674,-1.8688,-0.5134,3.972
34.274113,-3.2803,-1.7571,-0.6942,3.785
34.276610,-3.0510,-1.6056,-0.7949,3.538
34.279266,-2.7069,-1.4478,-0.8937,3.197
34.283259,-2.2834,-1.2365,-0.8965,2.747
34.284717,-1.8907,-1.0208,-0.8785,2.321
34.286816,-1.5938,-0.8432,-0.8169,1.980
34.289336,-1.3491,-0.7072,-0.7089,1.680
34.291920,-1.1732,-0.6056,-0.6134,1.456
34.294467,-1.0654,-0.5518,-0.5312,1.312
34.296883,-0.9615,-0.5354,-0.4708,1.197
34.299384,-0.8738,-0.5161,-0.4403,1.106
34.301882,-0.8195,-0.5151,-0.4122,1.052
34.304410,-0.7772,-0.5179,-0.4034,1.017
34.306869,-0.7254,-0.5173,-0.3956,0.975
34.309324,-0.6807,-0.5130,-0.3804,0.933
34.311879,-0.6364,-0.5184,-0.3829,0.906
34.314412,-0.5891,-0.5073,-0.3755,0.863
34.316864,-0.5299,-0.5039,-0.3464,0.809
34.319361,-0.4605,-0.5119,-0.3076,0.754
34.321806,-0.3826,-0.5230,-0.2861,0.708
34.324273,-0.3011,-0.5279,-0.2760,0.667
34.326760,-0.1802,-0.5582,-0.3313,0.674
34.329187,-0.0623,-0.6176,-0.4093,0.743
34.331690,0.0639,-0.7143,-0.4716,0.858
34.334155,0.2105,-0.8395,-0.5471,1.024
34.336705,0.3351,-0.9819,-0.6283,1.213
34.339253,0.4195,-1.1633,-0.6476,1.396
34.341643,0.4810,-1.3400,-0.6579,1.568
34.344335,0.4974,-1.5179,-0.6174,1.712
34.346761,0.4840,-1.6633,-0.4950,1.802
34.350666,0.4456,-1.7818,-0.3352,1.867
34.351775,0.4041,-1.8470,-0.1294,1.895
34.354214,0.3950,-1.8449,0.0860,1.889
34.356718,0.3826,-1.8167,0.2805,1.878
34.359255,0.3552,-1.8001,0.4171,1.882
34.361705,0.3193,-1.8009,0.5562,1.912
34.364245,0.2706,-1.8074,0.6726,1.947
34.367046,0.2477,-1.8255,0.8202,2.017
34.370678,0.2044,-1.8481,0.9516,2.089
34.371917,0.1746,-1.8826,1.0426,2.159
34.374060,0.1220,-1.8877,1.1252,2.201
34.376578,0.0744,-1.9108,1.1990,2.257
34.380550,0.0001,-1.8820,1.2799,2.276
34.381847,-0.0587,-1.7877,1.2843,2.202
34.384118,-0.0685,-1.6498,1.2256,2.056
34.388068,-0.0616,-1.5081,1.1100,1.874
34.389147,-0.0385,-1.3583,0.9531,1.660
34.391749,0.0108,-1.2034,0.7826,1.435
34.394151,0.0663,-1.0518,0.6061,1.216
34.398110,0.1601,-0.9061,0.4255,1.014
34.399094,0.1839,-0.7938,0.2681,0.858
34.401448,0.2494,-0.6686,0.1076,0.722
34.405621,0.3219,-0.5750,-0.0398,0.660
34.406766,0.3573,-0.4800,-0.1683,0.622
34.410714,0.4004,-0.4145,-0.2858,0.643
34.411949,0.4521,-0.3527,-0.4041,0.701
34.414548,0.5028,-0.3022,-0.5036,0.773
34.416771,0.5463,-0.2700,-0.6062,0.860
34.419268,0.5822,-0.2581,-0.6614,0.918
34.421686,0.5907,-0.2622,-0.6964,0.950
34.424338,0.6084,-0.2656,-0.6835,0.953
34.426836,0.5891,-0.2920,-0.6334,0.913
34.430799,0.5488,-0.3360,-0.5559,0.850
34.431817,0.4947,-0.3819,-0.4552,0.773
34.434125,0.4419,-0.4501,-0.3484,0.721
34.436959,0.3840,-0.5112,-0.2382,0.682
34.439484,0.3419,-0.5522,-0.1458,0.666
34.441847,0.3053,-0.5951,-0.0566,0.671
34.444370,0.2934,-0.6417,0.0073,0.706
34.446809,0.2772,-0.6782,0.0531,0.735
34.449240,0.2733,-0.7080,0.1044,0.766
34.451813,0.2706,-0.7341,0.1424,0.795
34.454422,0.2650,-0.7603,0.1645,0.822
34.456868,0.2559,-0.7962,0.2134,0.863
34.459346,0.2393,-0.8299,0.2295,0.894
34.461778,0.2078,-0.8812,0.2400,0.937
34.465860,0.1697,-0.9469,0.2524,0.995
34.466979,0.1279,-0.9995,0.2556,1.040
34.470967,0.0758,-1.0606,0.2405,1.090
34.471891,0.0372,-1.1186,0.2370,1.144
34.474649,-0.0133,-1.1684,0.2295,1.191
34.478451,-0.0623,-1.2116,0.2517,1.239
34.479377,-0.1005,-1.2424,0.2607,1.273
34.483450,-0.1577,-1.2666,0.2554,1.302
34.484379,-0.1997,-1.2899,0.2826,1.335
34.487067,-0.2415,-1.3089,0.2959,1.363
34.490782,-0.2794,-1.3339,0.3050,1.397
34.492442,-0.3185,-1.3376,0.3108,1.410
34.494438,-0.3422,-1.3348,0.3255,1.416
34.496878,-0.3498,-1.3353,0.3443,1.423
34.499381,-0.3561,-1.3211,0.3624,1.415
34.501894,-0.3682,-1.2838,0.3676,1.385
34.505897,-0.3566,-1.2561,0.3863,1.362
34.506910,-0.3400,-1.2270,0.3979,1.334
34.510926,-0.3349,-1.1941,0.4235,1.310
34.511861,-0.3200,-1.1608,0.4394,1.282
34.515852,-0.3273,-1.1417,0.4609,1.274
34.517003,-0.3188,-1.1088,0.4772,1.249
34.520427,-0.3227,-1.0904,0.4751,1.232
34.521952,-0.3124,-1.0706,0.4902,1.218
34.525835,-0.3080,-1.0564,0.4976,1.208
34.526930,-0.3286,-1.0474,0.4944,1.204
34.530913,-0.3419,-1.0257,0.5051,1.193
34.531930,-0.3466,-1.0147,0.4876,1.178
34.535825,-0.3706,-1.0066,0.4878,1.178
34.537105,-0.3657,-0.9983,0.4905,1.171
34.540725,-0.3828,-0.9976,0.4998,1.180
34.542048,-0.3845,-0.9841,0.4807,1.161
34.545857,-0.3882,-0.9819,0.4646,1.154
34.547021,-0.3864,-0.9727,0.4567,1.142
34.549561,-0.3938,-0.9604,0.4280,1.123
34.553348,-0.3938,-0.9578,0.4184,1.117
34.554532,-0.4121,-0.9482,0.3956,1.107
34.558506,-0.4358,-0.9548,0.3924,1.121
34.559507,-0.4465,-0.9478,0.3532,1.106
34.563582,-0.4561,-0.9478,0.3578,1.111
34.564505,-0.4668,-0.9455,0.3360,1.107
34.567069,-0.4817,-0.9245,0.3201,1.091
34.569571,-0.4869,-0.9052,0.2849,1.067
34.573438,-0.5067,-0.8996,0.2617,1.065
34.574587,-0.5082,-0.8868,0.2400,1.050
34.578345,-0.5199,-0.8786,0.2099,1.042
34.579500,-0.5309,-0.8609,0.1815,1.028
34.581973,-0.5260,-0.8534,0.1476,1.013
34.584745,-0.5278,-0.8446,0.1466,1.007
34.587068,-0.5155,-0.8346,0.1324,0.990
34.591070,-0.5092,-0.8180,0.1041,0.969
34.592009,-0.4930,-0.8087,0.1063,0.953
34.596003,-0.4812,-0.7966,0.0623,0.933
34.597025,-0.4656,-0.7777,0.0484,0.908
34.601010,-0.4481,-0.7805,0.0247,0.900
34.602022,-0.4434,-0.7705,0.0161,0.889
34.605907,-0.4138,-0.7551,-0.0180,0.861
34.607211,-0.3852,-0.7668,-0.0341,0.859
34.609624,-0.3500,-0.7470,-0.0479,0.826
34.612286,-0.3456,-0.7412,-0.0632,0.820
34.616031,-0.3244,-0.7276,-0.0624,0.799
34.617479,-0.3170,-0.7174,-0.0724,0.788
34.620708,-0.3170,-0.7174,-0.0733,0.788
34.622132,-0.3011,-0.7207,-0.0708,0.784
34.625940,-0.2843,-0.7180,-0.0884,0.777
34.627109,-0.2535,-0.7390,-0.0857,0.786
34.629580,-0.2694,-0.7280,-0.0777,0.780
34.633410,-0.2674,-0.7405,-0.0766,0.791
34.634690,-0.2671,-0.7439,-0.0644,0.793
34.638615,-0.2762,-0.7644,-0.0432,0.814
34.639551,-0.2860,-0.7730,-0.0376,0.825
34.642075,-0.2878,-0.7871,0.0042,0.838
34.645902,-0.2834,-0.8033,0.0149,0.852
34.647099,-0.3032,-0.8265,0.0442,0.881
34.651045,-0.3121,-0.8429,0.0797,0.902
34.652071,-0.3083,-0.8803,0.1249,0.941
34.655987,-0.3063,-0.8937,0.1733,0.960
34.657263,-0.3067,-0.9084,0.2106,0.982
34.661176,-0.3063,-0.9313,0.2385,1.009
34.662050,-0.2985,-0.9387,0.2610,1.019
34.666190,-0.2899,-0.9595,0.2786,1.040
34.667224,-0.2855,-0.9623,0.2959,1.047
34.671238,-0.2680,-0.9739,0.3096,1.056
34.672165,-0.2571,-0.9797,0.3204,1.062
34.676075,-0.2249,-0.9839,0.3201,1.059
34.677197,-0.1960,-0.9878,0.3414,1.063
34.681040,-0.1592,-0.9907,0.3383,1.059
34.681977,-0.1222,-0.9988,0.3712,1.073
34.686131,-0.0995,-1.0068,0.4804,1.120
34.687118,-0.0866,-1.0240,0.5631,1.172
34.689560,-0.0724,-1.0494,0.6195,1.221
34.693565,-0.0629,-1.0606,0.6386,1.240
34.694633,-0.0448,-1.0680,0.6224,1.237
34.698636,-0.0260,-1.0643,0.5834,1.214
34.699654,-0.0140,-1.0555,0.5184,1.176
34.703648,-0.0106,-1.0377,0.4565,1.134
34.704813,-0.0103,-1.0147,0.3879,1.086
34.708686,-0.0233,-0.9873,0.3334,1.042
34.709625,-0.0551,-0.9695,0.2889,1.013
34.713653,-0.0932,-0.9438,0.2495,0.981
34.714865,-0.1291,-0.9142,0.2121,0.947
34.718665,-0.1626,-0.8888,0.1969,0.925
34.719677,-0.2119,-0.8661,0.1764,0.909
34.723637,-0.2498,-0.8490,0.1757,0.902
34.724879,-0.2960,-0.8211,0.1710,0.889
34.728403,-0.3403,-0.8099,0.1633,0.894
34.729759,-0.3843,-0.7928,0.1726,0.898
34.733658,-0.4202,-0.7754,0.1715,0.898
34.734755,-0.4607,-0.7715,0.1677,0.914
34.738745,-0.5187,-0.7624,0.1615,0.936
34.739745,-0.5511,-0.7640,0.1354,0.952
34.742673,-0.5935,-0.7651,0.1014,0.974
34.744765,-0.6233,-0.7691,0.0466,0.991
34.748781,-0.6623,-0.7810,0.0000,1.024
34.749778,-0.6849,-0.8006,-0.0866,1.057
34.753540,-0.7159,-0.8162,-0.1768,1.100
34.754840,-0.7464,-0.8429,-0.2821,1.161
34.757270,-0.7672,-0.8705,-0.3841,1.222
34.760970,-0.7946,-0.8930,-0.4785,1.288
34.762455,-0.8107,-0.9122,-0.6141,1.366
34.766428,-0.8246,-0.9397,-0.6593,1.413
34.767357,-0.8158,-0.9623,-0.6693,1.428
34.771233,-0.8048,-0.9927,-0.6558,1.436
34.772310,-0.7821,-0.9937,-0.6062,1.402
34.775058,-0.7694,-1.0196,-0.5535,1.392
34.777238,-0.7440,-1.0557,-0.5205,1.392
34.781222,-0.7212,-1.0731,-0.4716,1.376
34.782114,-0.7110,-1.0883,-0.4259,1.368
34.786063,-0.6937,-1.1124,-0.3897,1.368
34.787427,-0.6888,-1.1266,-0.3536,1.367
34.789793,-0.6986,-1.1459,-0.3137,1.378
34.792277,-0.7044,-1.1557,-0.2805,1.382
34.794826,-0.7070,-1.1594,-0.2423,1.379
34.797191,-0.7233,-1.1615,-0.1986,1.383
34.801179,-0.7277,-1.1603,-0.1634,1.379
34.802518,-0.7452,-1.1526,-0.1329,1.379
34.804849,-0.7636,-1.1384,-0.0889,1.374
34.807301,-0.7811,-1.1235,-0.0510,1.369
34.809803,-0.8004,-1.1073,-0.0087,1.366
34.813703,-0.8227,-1.0927,0.0168,1.368
34.814853,-0.8363,-1.0806,0.0396,1.367
34.817346,-0.8542,-1.0667,0.0823,1.369
34.819847,-0.8780,-1.0599,0.0936,1.379
34.822483,-0.8936,-1.0452,0.1312,1.381
34.826522,-0.9085,-1.0379,0.1476,1.387
34.827447,-0.9134,-1.0301,0.1547,1.385
34.829862,-0.9163,-1.0317,0.1894,1.393
34.832490,-0.9178,-1.0264,0.1962,1.391
34.835018,-0.9139,-1.0254,0.1987,1.388
34.838812,-0.9050,-1.0279,0.2167,1.387
34.840062,-0.8906,-1.0296,0.2309,1.381
